readname	chr	start	end
SRR10612065.6817932	chr14	20811265	20811415
SRR10612065.6818003	chr14	20811263	20811550
SRR10612065.6818196	chr15	80805104	80805901
SRR10612065.6818224	chr2	50839288	50839394
SRR10612065.6818375	chr20	37547538	37547709
SRR10612065.6818431	chr14	20811263	20811536
SRR10612065.6818611	chr14	20811230	20811499
SRR10612065.6818789	chr14	20811265	20811394
SRR10612065.6818814	chr14	20811244	20811348
SRR10612065.6819099	chr21	32516611	32516832
SRR10612065.6819475	chr5	130495267	130498362
SRR10612065.6819489	chr2	144757553	144757891
SRR10612065.6819643	chr3	129599148	129599404
SRR10612065.6819738	chr20	62272079	62272200
SRR10612065.6819812	chr7	44283070	44286757
SRR10612065.6820180	chr2	233623555	233623762
SRR10612065.6820810	chr14	20811230	20811446
SRR10612065.6820887	chr11	12272209	12272334
SRR10612065.6820979	chr2	221495099	221498851
SRR10612065.6821055	chr18	43314235	43314346
SRR10612065.6821491	chr14	20811237	20811346
SRR10612065.6821670	chr18	3534190	3582249
SRR10612065.6821783	chr14	53619683	53619881
SRR10612065.6821805	chr14	35181870	35182645
SRR10612065.6822067	chr14	20811254	20811346
SRR10612065.6822088	chr14	20811254	20811346
SRR10612065.6822339	chr2	202606560	202611380
SRR10612065.6822640	chr17	41458540	41458750
SRR10612065.6822718	chr17	9828832	9830015
SRR10612065.6822942	chr12	69983938	69984054
SRR10612065.6823062	chr8	101232505	101243517
SRR10612065.6823281	chr14	20811234	20811338
SRR10612065.6823334	chr2	230356619	230356722
SRR10612065.6823449	chr5	122881109	122893258
SRR10612065.6823529	chr3	114789453	114789610
SRR10612065.6823657	chr2	230356619	230356709
SRR10612065.6823697	chr18	29815203	29815302
SRR10612065.6824273	chr10	7839039	7841008
SRR10612065.6824343	chr2	230356646	230356744
SRR10612065.6824345	chr14	20811246	20811401
SRR10612065.6824526	chr20	56996043	56996260
SRR10612065.6824559	chr2	113074863	113075628
SRR10612065.6824605	chr13	41408982	41409214
SRR10612065.6825365	chr1	227278769	227278981
SRR10612065.6825580	chr14	20811266	20811415
SRR10612065.6825737	chr12	79843791	79844023
SRR10612065.6826225	chr12	112444716	112444812
SRR10612065.6826350	chr16	19883430	19883722
SRR10612065.6826374	chr14	33869558	33869767
SRR10612065.6826476	chr14	20811245	20811502
SRR10612065.6826608	chr10	11283721	11283909
SRR10612065.6826813	chr4	139100412	139101902
SRR10612065.6826925	chr4	30921775	30951836
SRR10612065.6826999	chr2	230356619	230356730
SRR10612065.6827169	chr2	80457097	80457221
SRR10612065.6827198	chr10	93039108	93039382
SRR10612065.6827320	chr1	35824573	35824747
SRR10612065.6828118	chr5	8375820	8376140
SRR10612065.6828521	chr14	20811234	20811338
SRR10612065.6828928	chr1	197576265	197586860
SRR10612065.6828943	chr2	54098781	54098937
SRR10612065.6829311	chr11	47433071	47433347
SRR10612065.6829384	chr6	108363344	108363986
SRR10612065.6829402	chr4	113882101	113882316
SRR10612065.6829491	chr12	29909895	29909995
SRR10612065.6829883	chr1	33638884	33639035
SRR10612065.6829915	chr4	148787931	148796245
SRR10612065.6830722	chr6	39554118	39563875
SRR10612065.6830942	chr12	100272501	100274280
SRR10612065.6831044	chr1	147126355	147131135
SRR10612065.6831338	chr17	28085248	28085471
SRR10612065.6831568	chr1	21324094	21329304
SRR10612065.6832129	chr2	168869144	168873607
SRR10612065.6832238	chr2	55242564	55242900
SRR10612065.6832291	chr5	79769633	79770632
SRR10612065.6832343	chr5	58849854	58850113
SRR10612065.6832408	chr1	42744087	42744395
SRR10612065.6833350	chr20	1919782	1919933
SRR10612065.6834179	chr2	230356619	230356743
SRR10612065.6834621	chr12	120158332	120159165
SRR10612065.6834790	chr4	120255480	120299384
SRR10612065.6834908	chr1	173490440	173495853
SRR10612065.6834999	chr7	133779267	133779474
SRR10612065.6835239	chr8	41518980	41519425
SRR10612065.6835271	chr18	12452335	12454479
SRR10612065.6835300	chr7	38807136	38813845
SRR10612065.6835544	chr3	127872416	127872652
SRR10612065.6835926	chr8	75269678	75269863
SRR10612065.6835941	chr6	43501648	43515383
SRR10612065.6836130	chr7	128218005	128278954
SRR10612065.6836331	chr5	94614277	94614398
SRR10612065.6836421	chr11	83326025	83326385
SRR10612065.6836952	chr4	77082153	77082391
SRR10612065.6837213	chr14	20811234	20811338
SRR10612065.6837383	chr1	112532291	112532671
SRR10612065.6837539	chr19	47242207	47242332
SRR10612065.6837588	chr4	4321688	4321830
SRR10612065.6837701	chr2	99261963	99272886
SRR10612065.6838308	chr13	33091994	33101671
SRR10612065.6838313	chr2	165378492	165381557
SRR10612065.6838324	chr11	131267193	131267348
SRR10612065.6838470	chr14	20811230	20811338
SRR10612065.6838489	chr1	65366964	65367117
SRR10612065.6838510	chr12	112043909	112044079
SRR10612065.6838694	chr6	149699443	149699793
SRR10612065.6839226	chr2	201725398	201725486
SRR10612065.6839304	chr5	94072287	94072436
SRR10612065.6839323	chr8	56451968	56452218
SRR10612065.6839325	chr3	178903862	178904174
SRR10612065.6839363	chr9	91793268	91793527
SRR10612065.6839791	chr9	33838987	33839301
SRR10612065.6839896	chr17	61147962	61148332
SRR10612065.6840168	chr11	111807733	111808113
SRR10612065.6840228	chr10	3512296	3513458
SRR10612065.6841230	chr8	119738211	119738306
SRR10612065.6841249	chr12	106487301	106487401
SRR10612065.6841260	chr2	230356642	230356747
SRR10612065.6841437	chr9	10612573	10612700
SRR10612065.6841458	chr14	20811259	20811466
SRR10612065.6841588	chr8	7850130	7850271
SRR10612065.6842034	chr2	217070032	217070166
SRR10612065.6842308	chr2	149844561	149844662
SRR10612065.6842415	chr8	51045367	51045581
SRR10612065.6842438	chr19	36361819	36362252
SRR10612065.6842741	chrX	24190832	24197888
SRR10612065.6842808	chr14	20811246	20811332
SRR10612065.6842880	chr9	87356805	87367002
SRR10612065.6843046	chr16	67955450	67958768
SRR10612065.6843251	chr16	68909090	68912183
SRR10612065.6843372	chr9	14287963	14288065
SRR10612065.6843458	chr4	186180065	186185764
SRR10612065.6843780	chr10	83696978	83697146
SRR10612065.6843836	chr14	60183208	60183405
SRR10612065.6844174	chr14	20811236	20811345
SRR10612065.6844268	chr3	18436158	18436271
SRR10612065.6844316	chr14	20811230	20811444
SRR10612065.6844375	chr4	103446669	103459113
SRR10612065.6844446	chr14	20811265	20811433
SRR10612065.6844496	chr15	64791490	64792365
SRR10612065.6844516	chr14	20811230	20811386
SRR10612065.6844580	chr11	61607804	61608197
SRR10612065.6844673	chr1	70503947	70504251
SRR10612065.6844960	chr14	20811264	20811404
SRR10612065.6844963	chr20	58426622	58436553
SRR10612065.6845003	chr16	69820899	69833198
SRR10612065.6845093	chr3	133015151	133015438
SRR10612065.6845124	chr11	132316693	132317177
SRR10612065.6845178	chr12	93902095	93902239
SRR10612065.6845375	chr2	201284076	201284220
SRR10612065.6845521	chr14	20811244	20811365
SRR10612065.6845638	chr7	128877824	128878078
SRR10612065.6845764	chr1	244724013	244724222
SRR10612065.6845925	chr7	13560168	13560632
SRR10612065.6845952	chr17	75449345	75449612
SRR10612065.6846070	chr2	241653736	241656036
SRR10612065.6846155	chr17	54969434	54973307
SRR10612065.6846307	chr17	8064059	8065041
SRR10612065.6846433	chr2	40503127	40503649
SRR10612065.6846646	chr16	56381202	56381307
SRR10612065.6847049	chr2	85573361	85573603
SRR10612065.6847187	chr12	88898936	88939643
SRR10612065.6847195	chr14	79067399	79067710
SRR10612065.6847934	chr5	59329729	59329867
SRR10612065.6847996	chr11	78510578	78510882
SRR10612065.6848105	chr12	108622033	108622120
SRR10612065.6848392	chr2	230356616	230356733
SRR10612065.6848756	chr1	40654725	40668286
SRR10612065.6849111	chr3	41266491	41266666
SRR10612065.6849261	chr14	20811265	20811550
SRR10612065.6849328	chr17	49824939	49825083
SRR10612065.6849546	chr2	58311222	58315579
SRR10612065.6849868	chr6	73023262	73043538
SRR10612065.6850232	chr10	48194832	48197197
SRR10612065.6850343	chr15	68874733	68874937
SRR10612065.6850347	chr18	19147412	19147978
SRR10612065.6850371	chr3	107429361	107447806
SRR10612065.6850446	chr12	49323361	49323587
SRR10612065.6850483	chr18	55021639	55024335
SRR10612065.6850687	chr14	66179452	66179642
SRR10612065.6850780	chr14	20811246	20811433
SRR10612065.6850860	chr9	19243719	19243865
SRR10612065.6850903	chr15	91448715	91449121
SRR10612065.6850963	chr2	230356641	230356747
SRR10612065.6851344	chr1	213445954	213446110
SRR10612065.6851476	chr10	87580301	87580448
SRR10612065.6851617	chr11	27517186	27517361
SRR10612065.6851804	chrX	12343127	12343278
SRR10612065.6851963	chr14	20811228	20811338
SRR10612065.6852057	chr2	113074863	113075628
SRR10612065.6852105	chr14	20811237	20811346
SRR10612065.6852223	chr15	61307997	61386814
SRR10612065.6852417	chr10	67908633	67908778
SRR10612065.6852428	chr2	31467256	31483455
SRR10612065.6852706	chr14	20811266	20811468
SRR10612065.6852968	chr3	180346958	180347122
SRR10612065.6852988	chr4	154131354	154131651
SRR10612065.6853019	chr15	72810406	72853890
SRR10612065.6853078	chr9	132996951	132997065
SRR10612065.6853202	chr10	27431350	27434405
SRR10612065.6853275	chr3	183097081	183107570
SRR10612065.6853522	chr17	44102277	44102407
SRR10612065.6853549	chr7	150068839	150069004
SRR10612065.6853584	chr2	71635428	71635561
SRR10612065.6853975	chr14	20811268	20811520
SRR10612065.6854002	chr10	52929729	52930309
SRR10612065.6854046	chr2	230356642	230356747
SRR10612065.6854221	chr16	2569597	2569717
SRR10612065.6854288	chr8	126071090	126071275
SRR10612065.6854352	chr15	40626448	40626569
SRR10612065.6854689	chr10	117040872	117059585
SRR10612065.6854836	chr1	64474977	64516388
SRR10612065.6855179	chr6	158162004	158162176
SRR10612065.6855329	chr5	76394491	76396123
SRR10612065.6855422	chr18	74580742	74583733
SRR10612065.6855787	chr3	15297364	15297656
SRR10612065.6855939	chr7	1508237	1508366
SRR10612065.6856622	chr7	101085427	101085683
SRR10612065.6856862	chr17	40118843	40120161
SRR10612065.6857058	chr14	20811264	20811436
SRR10612065.6857374	chr17	1284445	1284614
SRR10612065.6857706	chr1	227156386	227156543
SRR10612065.6857869	chr12	58358755	58359045
SRR10612065.6857900	chr14	20811230	20811386
SRR10612065.6858138	chr8	142264117	142264728
SRR10612065.6858245	chr12	77999723	77999865
SRR10612065.6858277	chr14	20811258	20811391
SRR10612065.6858353	chr13	28830426	28835596
SRR10612065.6858738	chr22	29621399	29621536
SRR10612065.6858858	chr22	50355229	50355348
SRR10612065.6859185	chr1	72971083	72971773
SRR10612065.6859538	chr11	61537394	61537614
SRR10612065.6859924	chr5	24503079	24503314
SRR10612065.6859957	chr2	230356627	230356723
SRR10612065.6860076	chr1	99418622	99422297
SRR10612065.6860224	chr7	78591031	78591135
SRR10612065.6860241	chr16	54145863	54146032
SRR10612065.6860520	chr9	33960915	33961164
SRR10612065.6860642	chr5	173930745	173930961
SRR10612065.6861374	chr11	76696686	76709867
SRR10612065.6861465	chr8	133023151	133023342
SRR10612065.6861519	chr10	27400889	27408331
SRR10612065.6861752	chr10	61005183	61005366
SRR10612065.6861942	chr9	112899755	112899859
SRR10612065.6861959	chr2	230356640	230356747
SRR10612065.6862045	chr12	57027751	57027943
SRR10612065.6862144	chr1	72465188	72465278
SRR10612065.6862170	chr10	108689053	108689192
SRR10612065.6862222	chr12	98943224	98943364
SRR10612065.6862795	chr6	131346418	131346689
SRR10612065.6862949	chr20	33300143	33300485
SRR10612065.6863214	chr20	3276691	3276817
SRR10612065.6863483	chr21	48065338	48065523
SRR10612065.6863490	chr13	93217619	93218039
SRR10612065.6863568	chr6	71442081	71483130
SRR10612065.6863633	chr5	7189238	7189799
SRR10612065.6863791	chr13	108197791	108197915
SRR10612065.6863847	chr12	14018731	14019162
SRR10612065.6864030	chr14	20811246	20811409
SRR10612065.6864074	chr3	145782181	145782487
SRR10612065.6864537	chr15	60671670	60671774
SRR10612065.6864563	chr14	20811237	20811346
SRR10612065.6864673	chr1	239793693	239794059
SRR10612065.6864965	chr10	11079969	11080266
SRR10612065.6865200	chr14	20811246	20811344
SRR10612065.6865226	chr10	89513459	89513648
SRR10612065.6865299	chr11	45535165	45535430
SRR10612065.6865424	chr4	93676312	93676515
SRR10612065.6865495	chr5	136314051	136314237
SRR10612065.6865802	chr3	20178478	20181808
SRR10612065.6865878	chr14	20811265	20811359
SRR10612065.6865900	chr14	20811245	20811352
SRR10612065.6866004	chr2	99552401	99552648
SRR10612065.6866192	chr20	41076860	41101204
SRR10612065.6866366	chr14	20811264	20811451
SRR10612065.6866486	chr14	20811239	20811446
SRR10612065.6866753	chr9	92057641	92057865
SRR10612065.6866794	chr14	20811245	20811367
SRR10612065.6866964	chr7	43933896	43934010
SRR10612065.6866968	chr7	81648870	81649459
SRR10612065.6867089	chr11	117157341	117157571
SRR10612065.6867225	chr11	118620890	118621174
SRR10612065.6867431	chr2	231729664	231738172
SRR10612065.6868365	chr3	173725278	173725588
SRR10612065.6868937	chr5	83680150	83680502
SRR10612065.6868939	chr11	117038414	117038654
SRR10612065.6869522	chr14	20811269	20811472
SRR10612065.6869557	chr14	20811265	20811526
SRR10612065.6869825	chr7	111381259	111381389
SRR10612065.6869896	chr14	20811398	20811551
SRR10612065.6870423	chr3	85334529	85334734
SRR10612065.6870586	chr2	216300443	216300774
SRR10612065.6871026	chr9	91083338	91083463
SRR10612065.6871232	chr12	86597922	86598666
SRR10612065.6871246	chr3	63898262	63898902
SRR10612065.6871309	chr3	3197903	3215945
SRR10612065.6871350	chr10	51853026	51866230
SRR10612065.6871845	chr7	100287054	100291866
SRR10612065.6871916	chr11	118037297	118037448
SRR10612065.6871985	chr11	67190784	67190915
SRR10612065.6872066	chr14	20811264	20811447
SRR10612065.6872150	chr14	20811283	20811548
SRR10612065.6873128	chr12	7053723	7055150
SRR10612065.6873528	chr10	103605329	103605532
SRR10612065.6873915	chr8	141856758	141889624
SRR10612065.6873935	chr3	18436158	18436278
SRR10612065.6874222	chr17	42581284	42581419
SRR10612065.6874283	chr6	170840832	170840980
SRR10612065.6874679	chr12	117152839	117152963
SRR10612065.6874888	chr2	116431232	116432299
SRR10612065.6874971	chr19	57967020	57967551
SRR10612065.6875128	chr4	16587545	16597499
SRR10612065.6875302	chr22	28692186	28693842
SRR10612065.6875765	chr13	48838069	48838152
SRR10612065.6875833	chr1	70601235	70601421
SRR10612065.6875838	chr16	19578563	19578701
SRR10612065.6876083	chr2	141526832	141533769
SRR10612065.6877040	chr7	43820320	43821201
SRR10612065.6877270	chr11	65272643	65272778
SRR10612065.6877662	chr11	18118318	18124893
SRR10612065.6877740	chr9	91628324	91628439
SRR10612065.6877751	chr14	20811254	20811346
SRR10612065.6877752	chr17	27908818	27909821
SRR10612065.6877925	chr21	38462531	38466390
SRR10612065.6878364	chr14	65850246	65850491
SRR10612065.6878378	chr9	74489671	74489839
SRR10612065.6878416	chr14	20811264	20811559
SRR10612065.6878429	chr14	20811258	20811398
SRR10612065.6878692	chr20	47273647	47276530
SRR10612065.6879113	chr2	230356646	230356748
SRR10612065.6879410	chr6	119443688	119443790
SRR10612065.6879475	chr2	11332422	11332783
SRR10612065.6879536	chr2	107502044	107502300
SRR10612065.6879710	chr17	38813983	38818217
SRR10612065.6879752	chr19	58374090	58374233
SRR10612065.6880142	chr14	77564647	77572077
SRR10612065.6880360	chr8	15690836	15691063
SRR10612065.6880745	chr10	105037452	105037623
SRR10612065.6880838	chr1	42108304	42108537
SRR10612065.6880909	chr7	91924202	91957225
SRR10612065.6881236	chr10	116925318	116930936
SRR10612065.6881346	chr8	130864224	130864386
SRR10612065.6881373	chr2	136360109	136362555
SRR10612065.6881482	chr3	19403191	19403698
SRR10612065.6881706	chr14	20811264	20811412
SRR10612065.6882343	chr8	100171025	100171478
SRR10612065.6882403	chr3	49698295	49698608
SRR10612065.6882465	chr20	32594450	32594590
SRR10612065.6882613	chr17	40023846	40023950
SRR10612065.6882754	chr6	107824858	107827631
SRR10612065.6882980	chr2	230356619	230356742
SRR10612065.6883164	chr7	45758427	45758594
SRR10612065.6883186	chr7	7273934	7307032
SRR10612065.6883297	chr11	121503457	121503650
SRR10612065.6883359	chr4	56277779	56277998
SRR10612065.6883397	chr5	154199451	154199574
SRR10612065.6883405	chr1	6149420	6149615
SRR10612065.6883416	chr17	60629663	60642499
SRR10612065.6883429	chr3	50351161	50351310
SRR10612065.6883450	chr2	230356620	230356747
SRR10612065.6883471	chr17	7148533	7148805
SRR10612065.6883606	chr3	129557768	129557883
SRR10612065.6883608	chr3	150951578	150951896
SRR10612065.6883910	chr11	66486784	66487147
SRR10612065.6884055	chr6	107824858	107827631
SRR10612065.6884261	chr17	76232334	76232716
SRR10612065.6884447	chr7	29378495	29378671
SRR10612065.6884488	chr2	154757448	154801152
SRR10612065.6884523	chr1	205112886	205113244
SRR10612065.6884606	chr6	576812	598121
SRR10612065.6884760	chr20	3145358	3146245
SRR10612065.6884778	chr12	29909894	29909991
SRR10612065.6884803	chr7	151410338	151410520
SRR10612065.6885319	chr2	230356627	230356721
SRR10612065.6885349	chr1	227780234	227871121
SRR10612065.6885592	chr14	20811298	20811436
SRR10612065.6885702	chr9	66339684	66343153
SRR10612065.6885821	chr14	20811266	20811444
SRR10612065.6885872	chr18	39567776	39583545
SRR10612065.6886146	chr14	50292607	50295981
SRR10612065.6886457	chr8	113696520	113696706
SRR10612065.6886599	chr13	113361612	113361859
SRR10612065.6886782	chr14	20811234	20811338
SRR10612065.6886941	chr2	3383623	3391465
SRR10612065.6887033	chr5	59755955	59756195
SRR10612065.6887125	chr7	82764403	82764582
SRR10612065.6887271	chr15	100247015	100250907
SRR10612065.6887514	chr2	230356619	230356734
SRR10612065.6887661	chr6	69985294	69985408
SRR10612065.6887665	chr5	17217805	17275357
SRR10612065.6887709	chr7	55216479	55216822
SRR10612065.6887939	chr13	52264283	52264457
SRR10612065.6887993	chr14	33684386	33684793
SRR10612065.6888421	chr2	113155745	113156834
SRR10612065.6888467	chr14	20811262	20811553
SRR10612065.6888686	chr10	117045719	117059583
SRR10612065.6888823	chr20	4893555	4913249
SRR10612065.6888850	chr2	190328738	190328990
SRR10612065.6888861	chr10	124157432	124175496
SRR10612065.6888879	chr10	103649169	103755115
SRR10612065.6888899	chr14	20811265	20811439
SRR10612065.6888934	chr14	20811236	20811454
SRR10612065.6889420	chr7	99114331	99114483
SRR10612065.6889476	chr15	65747945	65748131
SRR10612065.6889970	chr17	29648542	29648741
SRR10612065.6890449	chr1	32506386	32506568
SRR10612065.6890464	chr9	68155977	68156067
SRR10612065.6890608	chr10	51606988	51620384
SRR10612065.6890823	chr5	175816386	175816479
SRR10612065.6890851	chr14	20811232	20811346
SRR10612065.6891111	chr12	1037262	1038672
SRR10612065.6891410	chr12	8259950	8278275
SRR10612065.6891977	chr20	3171343	3171886
SRR10612065.6892147	chr14	20811234	20811331
SRR10612065.6892222	chr1	161929181	161929476
SRR10612065.6892425	chr7	22981388	22981507
