readname	chr	start	end
SRR10612065.5636722	chr15	43909917	44009434
SRR10612065.5636884	chr14	20811258	20811359
SRR10612065.5637098	chr6	168230714	168230976
SRR10612065.5637121	chr12	89851999	89852400
SRR10612065.5637334	chr7	26236241	26237292
SRR10612065.5637372	chr12	50262465	50262889
SRR10612065.5637415	chr19	3664852	3700407
SRR10612065.5637480	chr1	40147244	40147517
SRR10612065.5637496	chr14	20811374	20811527
SRR10612065.5637649	chr6	69835492	69835634
SRR10612065.5637738	chr22	42607658	42608228
SRR10612065.5637769	chr13	40268794	40293935
SRR10612065.5637892	chr14	50320492	50329541
SRR10612065.5637900	chr14	20811283	20811418
SRR10612065.5637944	chr1	155629881	155735868
SRR10612065.5638025	chr19	7619880	7621887
SRR10612065.5638048	chr3	31712288	31712440
SRR10612065.5638056	chr12	98941661	98941869
SRR10612065.5638067	chr1	236969454	236976097
SRR10612065.5638101	chr2	171884848	171902874
SRR10612065.5638218	chr14	20811240	20811442
SRR10612065.5638271	chr10	104572846	104573075
SRR10612065.5638283	chr1	145035443	145035619
SRR10612065.5638388	chr19	33696601	33696718
SRR10612065.5638389	chr11	83681814	83682057
SRR10612065.5638521	chr14	50320449	50329574
SRR10612065.5638596	chr7	112505346	112505524
SRR10612065.5638628	chr19	37180725	37180960
SRR10612065.5638690	chr4	31087740	31088933
SRR10612065.5638955	chr15	77559877	77560050
SRR10612065.5639073	chr14	20811235	20811332
SRR10612065.5639156	chr14	20811265	20811541
SRR10612065.5639161	chr4	62849281	62897292
SRR10612065.5639169	chr14	20811283	20811398
SRR10612065.5639224	chr18	9195547	9221997
SRR10612065.5639253	chr19	42489166	42489304
SRR10612065.5639279	chr17	30358439	30415250
SRR10612065.5639283	chr18	55035224	55035454
SRR10612065.5639299	chr14	103369014	103369204
SRR10612065.5639317	chr9	124056798	124056930
SRR10612065.5639369	chr12	120729563	120731002
SRR10612065.5639371	chr2	131529551	131529757
SRR10612065.5639393	chr14	31795378	31817114
SRR10612065.5639419	chr4	20706089	20715163
SRR10612065.5639428	chr11	84293348	84293487
SRR10612065.5639436	chr22	42271682	42273326
SRR10612065.5639522	chr18	48419923	48420128
SRR10612065.5639617	chr11	82868774	82868965
SRR10612065.5639737	chr19	38228737	38228824
SRR10612065.5639934	chr7	45754319	45754485
SRR10612065.5640013	chr13	23926622	23926763
SRR10612065.5640136	chr14	50320383	50329428
SRR10612065.5640157	chr2	230356644	230356747
SRR10612065.5640209	chr14	50320493	50329547
SRR10612065.5640246	chr11	65268921	65269296
SRR10612065.5640300	chr2	148653906	148653998
SRR10612065.5640366	chr20	43128059	43128340
SRR10612065.5640475	chr14	20811230	20811431
SRR10612065.5640546	chr14	20811245	20811367
SRR10612065.5640561	chr2	48732705	48737257
SRR10612065.5640615	chr7	108039879	108040038
SRR10612065.5640674	chr1	154574995	154600352
SRR10612065.5640686	chr11	126852189	126852458
SRR10612065.5641118	chr6	142129693	142129982
SRR10612065.5641130	chr2	37430871	37431140
SRR10612065.5641189	chr14	50320493	50329547
SRR10612065.5641339	chr2	230356616	230359758
SRR10612065.5641347	chr14	50053504	50329400
SRR10612065.5641404	chr13	52731435	52731630
SRR10612065.5641498	chrX	1506415	1506553
SRR10612065.5641592	chr9	114989569	114989788
SRR10612065.5641606	chr14	20811268	20811451
SRR10612065.5641611	chr14	20811234	20811353
SRR10612065.5641627	chr12	119567340	119567459
SRR10612065.5641672	chr6	28945275	28945395
SRR10612065.5641673	chr17	1577816	1577976
SRR10612065.5641946	chr6	37889186	37889379
SRR10612065.5642020	chr6	101296020	101296419
SRR10612065.5642039	chr4	21561178	21561427
SRR10612065.5642200	chr14	50320455	50329574
SRR10612065.5642255	chr1	28120087	28128226
SRR10612065.5642285	chr14	20811264	20811444
SRR10612065.5642375	chr2	230356616	230359758
SRR10612065.5642423	chr14	50320382	50329428
SRR10612065.5642428	chrX	51411048	51468418
SRR10612065.5642434	chr5	175552571	175571695
SRR10612065.5642616	chr21	42007837	42007943
SRR10612065.5642633	chr14	50320449	50329578
SRR10612065.5642913	chr14	20811271	20811441
SRR10612065.5642972	chr7	139303521	139303696
SRR10612065.5642999	chr2	230356616	230359758
SRR10612065.5643077	chr8	22424340	22424691
SRR10612065.5643090	chr2	230723812	230724254
SRR10612065.5643107	chr3	47476498	47484562
SRR10612065.5643128	chr16	75636249	75636550
SRR10612065.5643156	chr3	179593140	179597887
SRR10612065.5643328	chr14	20811283	20811441
SRR10612065.5643409	chr8	28919649	28919789
SRR10612065.5643465	chr7	153621763	153622046
SRR10612065.5643540	chr14	20811230	20811358
SRR10612065.5643578	chr11	113010265	113011044
SRR10612065.5643692	chr10	79784507	79784700
SRR10612065.5643726	chr14	50320400	50329383
SRR10612065.5643939	chr14	103800680	103800997
SRR10612065.5643951	chr21	10454177	10454277
SRR10612065.5644096	chr17	59165330	59165543
SRR10612065.5644120	chr9	10155055	10155731
SRR10612065.5644127	chr2	230356648	230356738
SRR10612065.5644185	chr10	46914211	46914679
SRR10612065.5644278	chr3	116948796	116949235
SRR10612065.5644402	chr12	6646361	6646836
SRR10612065.5644609	chr19	4345791	4345925
SRR10612065.5644660	chr9	119704040	119704246
SRR10612065.5644841	chr1	202073252	202073366
SRR10612065.5644907	chr17	17085031	17085618
SRR10612065.5645092	chr4	132757502	132757625
SRR10612065.5645162	chr15	43909928	44009475
SRR10612065.5645372	chr14	20811247	20811356
SRR10612065.5645488	chr14	50320417	50329431
SRR10612065.5645580	chr14	20811265	20811351
SRR10612065.5645610	chr19	16528798	16532178
SRR10612065.5645617	chr12	95650925	95690034
SRR10612065.5645757	chr19	37804395	37804509
SRR10612065.5645789	chr9	126520002	126531828
SRR10612065.5645792	chr12	64662791	64662975
SRR10612065.5645842	chr9	112567062	112567209
SRR10612065.5645848	chr1	203817455	203819035
SRR10612065.5645858	chr3	117700916	117701120
SRR10612065.5645873	chr20	35240482	35240669
SRR10612065.5645898	chr14	50320403	50329446
SRR10612065.5645939	chr7	55979480	55980341
SRR10612065.5645940	chr1	208277155	208277252
SRR10612065.5646012	chr5	131022572	131022759
SRR10612065.5646019	chr15	86200851	86200947
SRR10612065.5646093	chr19	630084	632889
SRR10612065.5646150	chr19	37065975	37066180
SRR10612065.5646159	chr6	29542359	29556844
SRR10612065.5646175	chr5	65284780	65286558
SRR10612065.5646255	chr15	43816227	43816386
SRR10612065.5646329	chr14	50320466	50329547
SRR10612065.5646405	chr2	230356616	230359758
SRR10612065.5646413	chr13	110438248	110438378
SRR10612065.5646456	chr14	50320493	50329547
SRR10612065.5646636	chr8	142264128	142264221
SRR10612065.5646661	chr7	32730762	32731052
SRR10612065.5646899	chr8	42978657	42978814
SRR10612065.5646936	chr6	43543976	43555226
SRR10612065.5647034	chr8	61135264	61137131
SRR10612065.5647071	chr14	20811230	20811364
SRR10612065.5647152	chr20	3293788	3293923
SRR10612065.5647161	chr2	230356616	230359755
SRR10612065.5647184	chr14	50320494	50329547
SRR10612065.5647207	chr11	47500437	47504410
SRR10612065.5647214	chr2	50692580	50724843
SRR10612065.5647329	chr9	128001779	128003013
SRR10612065.5647429	chr15	91009632	91010803
SRR10612065.5647493	chr18	51804066	51813781
SRR10612065.5647498	chr14	20811265	20811424
SRR10612065.5647579	chr14	20811283	20811539
SRR10612065.5647764	chr19	40872399	40872707
SRR10612065.5647780	chr2	61025625	61026283
SRR10612065.5647885	chr5	162874831	162875034
SRR10612065.5647994	chr14	50320463	50329547
SRR10612065.5648049	chr14	20811283	20811427
SRR10612065.5648081	chr2	230356616	230359759
SRR10612065.5648115	chr8	142264097	142264580
SRR10612065.5648191	chr14	20811230	20811416
SRR10612065.5648207	chr6	32947649	32947849
SRR10612065.5648277	chr14	50320466	50329540
SRR10612065.5648289	chr5	126753334	126754894
SRR10612065.5648323	chrX	80256111	80258089
SRR10612065.5648426	chr16	25515385	25515534
SRR10612065.5648430	chr12	71034579	71034918
SRR10612065.5648511	chr11	11374181	11374731
SRR10612065.5648557	chr18	48189855	48190155
SRR10612065.5648607	chr3	68298493	68298681
SRR10612065.5648630	chr19	893491	1021627
SRR10612065.5648646	chr14	50320494	50329547
SRR10612065.5648665	chr11	45267938	45268065
SRR10612065.5648719	chr2	23633258	23633453
SRR10612065.5648764	chr16	56283318	56283538
SRR10612065.5648879	chr14	20811283	20811410
SRR10612065.5648955	chr14	20811265	20811494
SRR10612065.5649436	chr14	50320466	50329547
SRR10612065.5649443	chr11	85375376	85375509
SRR10612065.5649656	chr6	31616693	31617130
SRR10612065.5649745	chr11	131450327	131450437
SRR10612065.5649789	chr3	62358351	62358520
SRR10612065.5649894	chr7	65770693	65770855
SRR10612065.5649946	chr14	20811265	20811440
SRR10612065.5650121	chr7	110879774	110880092
SRR10612065.5650230	chr3	193155251	193155506
SRR10612065.5650335	chr2	207659889	207660187
SRR10612065.5650475	chr14	20811264	20811476
SRR10612065.5650535	chr12	97178493	97222865
SRR10612065.5650537	chr5	36660128	36660562
SRR10612065.5650543	chr11	47752941	47753115
SRR10612065.5650713	chr2	230356616	230359759
SRR10612065.5650782	chr5	38964973	38967318
SRR10612065.5650808	chr14	20811242	20811337
SRR10612065.5651163	chr2	230356616	230359758
SRR10612065.5651241	chr14	20811265	20811385
SRR10612065.5651427	chrX	21985411	21985596
SRR10612065.5651569	chr10	46174303	46342710
SRR10612065.5651773	chr14	20811293	20811489
SRR10612065.5651794	chr14	93139307	93139543
SRR10612065.5651827	chrX	153668824	153670949
SRR10612065.5651942	chr14	50320493	50329547
SRR10612065.5652003	chr8	11704560	11704646
SRR10612065.5652071	chr14	50320415	50329428
SRR10612065.5652178	chr2	230356640	230356747
SRR10612065.5652364	chr6	145055885	145056022
SRR10612065.5652414	chr3	78702375	78702475
SRR10612065.5652425	chr2	77387606	77387918
SRR10612065.5652484	chrX	24544347	24546223
SRR10612065.5652682	chr11	65272288	65272510
SRR10612065.5652841	chr10	11172444	11172575
SRR10612065.5653175	chr20	32207321	32211102
SRR10612065.5653239	chr2	230356616	230359758
SRR10612065.5653266	chr2	131221123	131414868
SRR10612065.5653374	chr14	20811230	20811345
SRR10612065.5653532	chr9	68155973	68156085
SRR10612065.5653561	chrX	48242464	48307281
SRR10612065.5653600	chr6	165862417	165951933
SRR10612065.5653682	chr17	41353701	41355804
SRR10612065.5653704	chr22	39216571	39216669
SRR10612065.5653715	chr17	20492728	20493006
SRR10612065.5653790	chr5	40981748	40982046
SRR10612065.5653819	chr16	58741294	58741604
SRR10612065.5653861	chr12	97886324	97954800
SRR10612065.5653935	chr12	25800093	25800377
SRR10612065.5654030	chr14	20811283	20811441
SRR10612065.5654104	chr5	114870026	114870346
SRR10612065.5654111	chr14	20811244	20811446
SRR10612065.5654146	chr3	130612856	130613010
SRR10612065.5654153	chr1	114958	261351
SRR10612065.5654461	chr7	91843234	91851359
SRR10612065.5654550	chr1	162469967	162473638
SRR10612065.5654579	chr22	46490256	46498310
SRR10612065.5654624	chr9	82333789	82333886
SRR10612065.5654756	chr14	50320483	50329544
SRR10612065.5654801	chr14	20811237	20811346
SRR10612065.5654814	chr14	50320359	50329373
SRR10612065.5654839	chr19	3492377	3494077
SRR10612065.5654842	chr7	152480279	152513676
SRR10612065.5655423	chr2	183622418	183622519
SRR10612065.5655532	chrX	134156030	134185740
SRR10612065.5655556	chr14	20811268	20811431
SRR10612065.5655737	chr14	20811230	20811338
SRR10612065.5655788	chr14	50320494	50329547
SRR10612065.5655853	chr6	109003152	109003469
SRR10612065.5655893	chr2	230723497	230723817
SRR10612065.5655995	chr14	50053500	50329428
SRR10612065.5656009	chr14	50320485	50329488
SRR10612065.5656031	chr3	87302872	87303054
SRR10612065.5656041	chr8	133141226	133141365
SRR10612065.5656091	chr6	16467064	16467551
SRR10612065.5656150	chr14	50320356	50329369
SRR10612065.5656153	chr19	45774943	45781297
SRR10612065.5656183	chr1	21083707	21092026
SRR10612065.5656231	chr22	46248065	46248206
SRR10612065.5656288	chr21	47642608	47648398
SRR10612065.5656625	chr2	230356619	230356750
SRR10612065.5656649	chr2	142548308	142548657
SRR10612065.5656818	chr2	43801762	43802004
SRR10612065.5656819	chr1	146440672	146443850
SRR10612065.5656826	chr3	11312011	11312190
SRR10612065.5656944	chr1	224577195	224577368
SRR10612065.5657068	chr5	59617598	59617989
SRR10612065.5657236	chr5	66055535	66118164
SRR10612065.5657445	chr14	20811232	20811389
SRR10612065.5657450	chr16	19216535	19216634
SRR10612065.5657451	chr14	20811264	20811501
SRR10612065.5657564	chr19	47113074	47113242
SRR10612065.5657866	chr14	50320452	50329565
SRR10612065.5657875	chr9	5797038	5797273
SRR10612065.5657905	chr14	50320503	50329517
SRR10612065.5658046	chr3	183490296	183491522
SRR10612065.5658067	chr11	36330457	36330596
SRR10612065.5658090	chr2	120640079	120640177
SRR10612065.5658102	chr12	57975701	57978059
SRR10612065.5658216	chr3	101136600	101212752
SRR10612065.5658277	chr15	65988704	66048811
SRR10612065.5658332	chr2	15553115	15553428
SRR10612065.5658372	chr6	71442110	71501455
SRR10612065.5658518	chr14	50320494	50329529
SRR10612065.5658526	chr7	5427831	5428707
SRR10612065.5658598	chr14	50320492	50329547
SRR10612065.5658710	chr13	41891041	41893046
SRR10612065.5658726	chr1	27219935	27220174
SRR10612065.5658746	chr2	241666254	241676586
SRR10612065.5658820	chr14	50320494	50329547
SRR10612065.5658905	chr10	94653113	94679799
SRR10612065.5658907	chr17	57868105	57868282
SRR10612065.5659052	chr1	78201741	78201845
SRR10612065.5659076	chr3	138218950	138251414
SRR10612065.5659104	chr14	50320376	50329406
SRR10612065.5659125	chr22	33157448	33157599
SRR10612065.5659180	chrX	134156044	134185740
SRR10612065.5659256	chr3	119291889	119292300
SRR10612065.5659379	chr1	78097654	78097887
SRR10612065.5659557	chr6	43220550	43221100
SRR10612065.5659579	chr14	58944117	58944402
SRR10612065.5659623	chr10	12729412	12729541
SRR10612065.5659766	chr4	103446668	103488292
SRR10612065.5659870	chr16	47294551	47345282
SRR10612065.5659924	chr14	50320494	50329547
SRR10612065.5659954	chr12	50486975	50487108
SRR10612065.5659964	chr14	20811264	20811392
SRR10612065.5659980	chr2	230356616	230359759
SRR10612065.5660064	chr14	20811239	20811338
SRR10612065.5660070	chr2	230356616	230359758
SRR10612065.5660243	chr8	74516015	74529630
SRR10612065.5660259	chrX	21531744	21532002
SRR10612065.5660269	chr1	48821338	48825442
SRR10612065.5660293	chr3	72425425	72425743
SRR10612065.5660444	chr14	20811248	20811347
SRR10612065.5660454	chr2	218676122	218676303
SRR10612065.5660600	chr2	192288311	192288453
SRR10612065.5660637	chr5	139946575	139947139
SRR10612065.5660814	chr7	45621437	45621568
SRR10612065.5660917	chr5	109955116	109955232
SRR10612065.5661025	chr10	27291489	27291627
SRR10612065.5661036	chr2	132972761	132976149
SRR10612065.5661086	chr1	233225807	233225946
SRR10612065.5661105	chr5	131227452	131227601
SRR10612065.5661208	chr2	230356642	230356747
SRR10612065.5661211	chr5	69798206	69819563
SRR10612065.5661489	chr16	31001993	31002182
SRR10612065.5661547	chr4	140060807	140060994
SRR10612065.5661672	chr5	31486602	31495460
SRR10612065.5661848	chr19	2226066	2338180
SRR10612065.5661925	chr4	120461018	120461246
SRR10612065.5662360	chr17	29597679	29598021
SRR10612065.5662361	chr8	130915563	130924663
SRR10612065.5662403	chr1	201605260	201605443
SRR10612065.5662497	chr18	14260020	14279938
SRR10612065.5662554	chr3	115527512	115527707
SRR10612065.5662834	chr3	113503629	113507722
SRR10612065.5662901	chr14	50320374	50329522
SRR10612065.5662931	chr11	9810712	9817495
SRR10612065.5663106	chr14	50320531	50329540
SRR10612065.5663348	chr1	233335965	233344349
SRR10612065.5663370	chr13	88252818	88252973
SRR10612065.5663434	chr1	10318601	10322015
SRR10612065.5663867	chr2	230356618	230359758
SRR10612065.5663872	chr7	114094979	114095210
SRR10612065.5663979	chr10	64159596	64159691
SRR10612065.5664118	chr5	136788149	136788280
SRR10612065.5664208	chr8	90736883	90737827
SRR10612065.5664422	chr2	230356616	230359757
SRR10612065.5664505	chr4	87259998	87260205
SRR10612065.5664653	chr7	77973095	77975362
SRR10612065.5664666	chr11	66420066	66420156
SRR10612065.5664699	chr4	42554541	42554627
SRR10612065.5664993	chr2	230356616	230359757
SRR10612065.5665002	chr5	133536173	133541762
SRR10612065.5665027	chr14	50320492	50329547
SRR10612065.5665148	chr2	230356645	230356748
SRR10612065.5665273	chr3	85443327	85443659
SRR10612065.5665356	chr4	144116482	144116642
SRR10612065.5665470	chr2	230356616	230359757
SRR10612065.5665551	chr2	199158859	199159050
SRR10612065.5665775	chr10	116925356	116930940
SRR10612065.5665893	chr14	20811231	20811376
SRR10612065.5666142	chr2	230356616	230359758
SRR10612065.5666181	chr14	50320494	50329547
SRR10612065.5666282	chr17	26449716	26459768
SRR10612065.5666284	chr14	50320494	50329547
SRR10612065.5666414	chr1	204190545	204191065
SRR10612065.5666422	chr18	55268662	55268809
SRR10612065.5666458	chr6	29246694	29268521
SRR10612065.5666644	chr14	50320494	50329542
SRR10612065.5666724	chr1	173961910	173962184
SRR10612065.5666748	chr14	105941167	105945148
SRR10612065.5666779	chr15	43819677	43819852
SRR10612065.5666841	chr2	72462675	72462811
SRR10612065.5666859	chr11	12417644	12417782
SRR10612065.5666966	chrX	128655573	128655723
SRR10612065.5667123	chr17	43592072	43596204
SRR10612065.5667144	chr1	109525362	109525976
SRR10612065.5667226	chr3	47423187	47423348
SRR10612065.5667288	chr2	213142865	213143115
SRR10612065.5667367	chr14	20811265	20811462
SRR10612065.5667427	chr2	230356616	230359757
SRR10612065.5667466	chr14	65195883	65196111
SRR10612065.5667553	chr14	50320467	50329451
SRR10612065.5667594	chr1	120111695	120149126
SRR10612065.5667675	chr14	50320473	50329547
SRR10612065.5667687	chr9	100853813	100853996
SRR10612065.5667716	chr14	20811282	20811558
SRR10612065.5667799	chr2	230356616	230359758
SRR10612065.5667996	chr14	20811256	20811346
SRR10612065.5668226	chr1	36760712	36760893
SRR10612065.5668559	chr1	2466611	2466807
SRR10612065.5668676	chr9	139958219	139958410
SRR10612065.5668948	chr6	106680369	106680951
SRR10612065.5669211	chr14	20811244	20811341
SRR10612065.5669254	chr18	34770392	34782440
SRR10612065.5669585	chr1	6712976	6727791
SRR10612065.5669686	chr14	90872398	90872590
SRR10612065.5669715	chr2	230356641	230356748
SRR10612065.5669719	chr14	50320472	50329547
SRR10612065.5669898	chr14	20811235	20811356
SRR10612065.5669917	chr14	50320532	50329562
SRR10612065.5669994	chr1	7840047	7840813
SRR10612065.5670098	chrX	110385323	110395675
SRR10612065.5670172	chr1	21188721	21191146
SRR10612065.5670325	chr17	42983987	42984228
SRR10612065.5670371	chr6	38142162	38142313
SRR10612065.5670373	chr2	230356616	230359758
SRR10612065.5670418	chr14	50320489	50329503
SRR10612065.5670497	chr8	42259405	42259528
SRR10612065.5670553	chr14	81678993	81679210
SRR10612065.5670567	chr19	49938099	49939848
SRR10612065.5670639	chr14	50320493	50329547
